
[00:00:00.000 --> 00:00:03.040]  今天當我們在這邊講全家侍奉主的時候
[00:56:54.220 --> 00:56:56.220]  我們的青少年侍奉主人
[00:56:56.220 --> 00:56:59.220]  他那一次也跟我們去
[00:56:59.220 --> 00:57:01.220]  那個人中的女兒
[00:57:01.220 --> 00:57:06.220]  也是那一次跟我們一起去的
[00:57:06.220 --> 00:57:08.220]  所以這些的短訊
[00:57:08.220 --> 00:57:11.220]  相信都在他們的生命當中
[00:57:11.220 --> 00:57:13.220]  落下了很深的痕跡
[00:57:13.220 --> 00:57:15.220]  親愛的弟兄姊妹
[00:57:15.220 --> 00:57:16.220]  有的時候你會覺得說
[00:57:16.220 --> 00:57:18.220]  去這邊短訊好辛苦啊
[00:57:18.220 --> 00:57:19.220]  會不會危險啊
[00:57:19.220 --> 00:57:21.220]  我最近在寫了一個陳導的時候
[00:57:21.220 --> 00:57:22.220]  我就寫了這個
[00:57:22.220 --> 00:57:24.220]  我說常常大家去短訊的時候
[00:57:24.220 --> 00:57:25.220]  父母親都會問一個問題
[00:57:25.220 --> 00:57:29.220]  去了變安全嗎
[00:57:29.220 --> 00:57:32.220]  所以安全變成我們的first priority
[00:57:32.220 --> 00:57:33.220]  弟兄姊妹
[00:57:33.220 --> 00:57:36.220]  請問在美國安全嗎
[00:57:36.220 --> 00:57:39.220]  安不安全
[00:57:39.220 --> 00:57:40.220]  有人搖頭
[00:57:40.220 --> 00:57:41.220]  我告訴你
[00:57:41.220 --> 00:57:44.220]  美國比很多世界上宣教工廠
[00:57:44.220 --> 00:57:49.220]  還不安全
[00:57:49.220 --> 00:57:52.220]  如果你把安全當作第一考慮
[00:57:52.220 --> 00:57:56.220]  你永遠走不出去
[00:57:56.220 --> 00:57:59.220]  親愛的弟兄姊妹
[00:57:59.220 --> 00:58:01.220]  求求幫助我們
[00:58:01.220 --> 00:58:02.220]  那我們林良堂
[00:58:02.220 --> 00:58:06.220]  說是一個宣教的教會
[00:58:06.220 --> 00:58:07.220]  帶著你的孩子一起
[00:58:07.220 --> 00:58:09.220]  從小讓他看見
[00:58:09.220 --> 00:58:11.220]  原來父母親看見這個是重要性
[00:58:11.220 --> 00:58:13.220]  是不是
[00:58:13.220 --> 00:58:15.220]  以前我帶孩子出去的時候
[00:58:15.220 --> 00:58:17.220]  那時候其實常常是
[00:58:17.220 --> 00:58:20.220]  有時候師母曾經跟我提說
[00:58:20.220 --> 00:58:22.220]  她說你這個帶孩子出去
[00:58:22.220 --> 00:58:26.220]  機票都可以買一部車了
[00:58:26.220 --> 00:58:30.220]  但是買一部車
[00:58:30.220 --> 00:58:32.220]  都會帶給他們生命
[00:58:32.220 --> 00:58:34.220]  有多大的影響
[00:58:34.220 --> 00:58:36.220]  可是帶他們出去
[00:58:36.220 --> 00:58:39.220]  短訊卻對他們一時有影響
[00:58:39.220 --> 00:58:41.220]  直到今天
[00:58:41.220 --> 00:58:43.220]  他們也常常提到
[00:58:43.220 --> 00:58:45.220]  這些短訊對他們的impact
[00:58:45.220 --> 00:58:49.220]  現在他們心中有想要出去宣教
[00:58:49.220 --> 00:58:52.220]  也都是因為過去這樣的經歷
[00:58:52.220 --> 00:58:53.220]  求主幫助我們
[00:58:53.220 --> 00:58:55.220]  興起我們教會的家庭
[00:58:55.220 --> 00:58:57.220]  全家一起來侍奉神
[00:58:57.220 --> 00:58:58.220]  全家一起來傳福音
[00:58:58.220 --> 00:59:00.220]  全家一起來敬拜神
[00:59:00.220 --> 00:59:02.220]  全家一起來轉圈
[00:59:02.220 --> 00:59:03.220]  甚至長圈
[00:59:03.220 --> 00:59:04.220]  Amen
