
[00:00:00.000 --> 00:00:09.000]  在這兩句內我們希望每一堂會為大家介紹一個我們會點教會覺得很重要的價值
[00:46:06.000 --> 00:46:08.000]  我們一起祈禱
[00:46:08.000 --> 00:46:10.000]  祝我們天上火地多謝你
[00:46:10.000 --> 00:46:12.000]  因為你愛我們
[00:46:12.000 --> 00:46:14.000]  你在十架上犧牲自己
[00:46:14.000 --> 00:46:17.000]  讓我們明白我們原來是一個罪人
[00:46:17.000 --> 00:46:20.000]  原來你是多麼憐憫我們
[00:46:20.000 --> 00:46:22.000]  既然我們蒙了憐憫
[00:46:22.000 --> 00:46:24.000]  蒙了這些恩典
[00:46:24.000 --> 00:46:27.000]  也懂得把這些恩典給身邊的人
[00:46:27.000 --> 00:46:29.000]  讓我們有勇氣
[00:46:29.000 --> 00:46:30.000]  跨出我們的comfort zone
[00:46:30.000 --> 00:46:32.000]  我們的little bubble
[00:46:32.000 --> 00:46:34.000]  願意多交一些不同的朋友
[00:46:34.000 --> 00:46:37.000]  多將一些憐憫帶給他們
[00:46:37.000 --> 00:46:38.000]  將你的愛傳給他們
[00:46:38.000 --> 00:46:40.000]  去感染身邊的人
[00:46:40.000 --> 00:46:42.000]  幫助我們或者我們面臨一些痛苦
[00:46:42.000 --> 00:46:44.000]  可能不想面對想逃避的時候
[00:46:44.000 --> 00:46:46.000]  讓我們有勇氣
[00:46:46.000 --> 00:46:48.000]  以一個喜樂的心去面對
[00:46:48.000 --> 00:46:52.000]  因為面對這些困難的時候
[00:46:52.000 --> 00:46:54.000]  我們變得成熟
[00:46:54.000 --> 00:46:55.000]  變得有忍耐
[00:46:55.000 --> 00:46:56.000]  變得有盼望
[00:46:56.000 --> 00:46:58.000]  聽我們的祈禱
[00:46:58.000 --> 00:47:00.000]  讓我們所有的回點人
[00:47:00.000 --> 00:47:04.000]  所有當回點是我們屬靈的家的弟兄姊妹
[00:47:04.000 --> 00:47:06.000]  讓我們uphold這個value
[00:47:06.000 --> 00:47:10.000]  讓我們變成一個越來越compassionate的回點人
[00:47:10.000 --> 00:47:13.800]  我們祈禱奉祖耶穌基督的名字
