
[00:00:00.000 --> 00:00:09.000]  今年的意象,每一個主日,第一個主日,我們信息都是要講積極恢復分離更新的信息
[00:53:05.000 --> 00:53:07.000]  他赦免你的一切罪孽
[00:53:07.000 --> 00:53:09.000]  醫治你的疾病
[00:53:09.000 --> 00:53:11.000]  救贖你的命
[00:53:11.000 --> 00:53:13.000]  脫離死亡
[00:53:13.000 --> 00:53:15.000]  以仁愛而慈悲
[00:53:15.000 --> 00:53:17.000]  為你的冠冕
[00:53:17.000 --> 00:53:19.000]  他用美物
[00:53:19.000 --> 00:53:21.000]  所願得以知足
[00:53:21.000 --> 00:53:23.000]  以致如泥
[00:53:23.000 --> 00:53:25.000]  因煩惱還童
[00:53:25.000 --> 00:53:27.000]  以賽亞書
[00:53:27.000 --> 00:53:29.000]  但那等候耶和華的
[00:53:29.000 --> 00:53:31.000]  必重新得力
[00:53:31.000 --> 00:53:33.000]  他們必如應
[00:53:33.000 --> 00:53:35.000]  展翅上騰
[00:53:35.000 --> 00:53:37.000]  他們奔跑不倦
[00:53:37.000 --> 00:53:39.000]  行走卻不疲乏
[00:53:47.000 --> 00:53:49.000]  願祢來得著
[00:53:49.000 --> 00:53:51.000]  那應得當得的佩人的榮耀
[00:53:51.000 --> 00:53:53.000]  是的神
[00:53:53.000 --> 00:53:55.000]  我們真的需要有祢
[00:53:55.000 --> 00:53:57.000]  在我們的生命中
[00:53:57.000 --> 00:53:59.000]  願祢來帶領我們
[00:53:59.000 --> 00:54:01.000]  活出
[00:54:01.000 --> 00:54:03.000]  祢命定
[00:54:03.000 --> 00:54:05.000]  讓祢來帶領我們
[00:54:05.000 --> 00:54:07.000]  走在祢的旨意當中
[00:54:07.000 --> 00:54:09.000]  一切榮耀歸給祢
[00:54:09.000 --> 00:54:11.000]  禱告奉主耶穌基督的名
[00:54:11.000 --> 00:54:13.000]  Amen
