
[00:00:00.000 --> 00:00:06.120]  好 各位英語姊妹 新年蒙恩
[00:48:46.760 --> 00:48:49.280]  因爲她不是爲用自己的漂亮
[00:48:49.280 --> 00:48:51.360]  去賺對方的愛
[00:48:51.360 --> 00:48:53.160]  去引起對方的愛
[00:48:53.160 --> 00:48:54.760]  去獲得對方的愛
[00:48:54.760 --> 00:48:57.480]  而是因爲自己被愛的這麼久了
[00:48:57.480 --> 00:48:59.320]  被愛的這麼充分了
[00:48:59.320 --> 00:49:01.640]  所以呢
[00:49:01.640 --> 00:49:05.000]  所以她要把自己打扮得漂亮
[00:49:05.000 --> 00:49:07.160]  你明白這個軟弱嗎
[00:49:07.160 --> 00:49:08.640]  弟兄姊妹
[00:49:08.640 --> 00:49:11.920]  一字之差完全不同
[00:49:11.920 --> 00:49:15.200]  今天我們基督徒要不要有一些要求
[00:49:15.200 --> 00:49:16.520]  愛主牧師又有要求
[00:49:16.520 --> 00:49:17.600]  律法主義
[00:49:17.600 --> 00:49:18.840]  不要這麼說
[00:49:18.840 --> 00:49:20.320]  是要有要求
[00:49:20.320 --> 00:49:22.880]  當然我是說一切的要求都是給
[00:49:22.880 --> 00:49:26.920]  已經在基督裏因性福音稱義的人
[00:49:26.920 --> 00:49:29.480]  弟兄姊妹我們很驚訝的一件事情
[00:49:29.480 --> 00:49:34.800]  使徒保羅像使徒彼得傳講那個因性稱義
[00:49:34.800 --> 00:49:38.040]  悔改歸正的福音
[00:49:38.040 --> 00:49:43.360]  一個使徒像另外一個使徒傳因性稱義的福音
[00:49:43.360 --> 00:49:45.680]  各位難道彼得不明白嗎
[00:49:45.680 --> 00:49:47.840]  彼得當然明白
[00:49:47.840 --> 00:49:49.480]  但是即便明白了
[00:49:49.480 --> 00:49:51.440]  即便自己是這麼相信的
[00:49:51.440 --> 00:49:54.040]  但是在這個彎曲背扭的世界當中
[00:49:54.040 --> 00:49:58.680]  我們何等容易偏離我們所信的福音
[00:49:58.680 --> 00:50:01.640]  因性稱義的福音
[00:50:01.640 --> 00:50:04.680]  是今天我們每一個人每一天
[00:50:04.680 --> 00:50:07.840]  每一個基督徒賴以生存的一個根基
[00:50:07.840 --> 00:50:09.840]  如果彼得需要再聽一次
[00:50:09.840 --> 00:50:13.000]  今天你需不需要再聽一次
[00:50:13.000 --> 00:50:15.160]  我需不需要再聽一次呢
[00:50:15.160 --> 00:50:17.280]  因爲我們是如此容易的
[00:50:17.280 --> 00:50:22.080]  不去靠着這個因性稱義的福音去生活
[00:50:22.080 --> 00:50:24.440]  弟兄姊妹今天我作爲一個傳道人
[00:50:24.440 --> 00:50:27.360]  教會的講臺始終要向教會
[00:50:27.360 --> 00:50:30.120]  信主一年的信主五年的信主超過二十年的人
[00:50:30.120 --> 00:50:33.480]  不斷傳講說你要悔改你要歸正你要學義
[00:50:33.480 --> 00:50:35.680]  不斷地傳講這個福音
[00:50:35.680 --> 00:50:38.920]  不斷地呼召各位在罪和恩典當中
[00:50:38.920 --> 00:50:41.200]  去經歷一次一次的悔改和得勝
[00:50:41.200 --> 00:50:43.360]  阿門
[00:50:43.360 --> 00:50:46.440]  斯布針牧師說他一輩子其實就講了兩篇道
[00:50:46.440 --> 00:50:48.120]  他是講到王子
[00:50:48.120 --> 00:50:49.480]  第一篇道叫做
[00:50:49.480 --> 00:50:51.000]  Do you believe
[00:50:51.000 --> 00:50:53.680]  你要相信嗎
[00:50:53.680 --> 00:50:55.520]  第二篇道叫做
[00:50:55.520 --> 00:50:57.840]  Are you sure
[00:50:57.840 --> 00:51:00.720]  你真的相信了嗎
[00:51:00.720 --> 00:51:01.600]  信主二十年了
[00:51:01.600 --> 00:51:03.880]  你真的照着你所信的福音去行
[00:51:03.880 --> 00:51:09.360]  而不去裝假跟隨這個世界了嗎
[00:51:09.360 --> 00:51:11.800]  弟兄姊妹求主幫助我們
[00:51:11.800 --> 00:51:13.760]  Are you sure
[00:51:13.760 --> 00:51:15.160]  各位信主多年的
[00:51:15.160 --> 00:51:21.120]  You sure你活在這個福音當中嗎
[00:51:21.120 --> 00:51:22.320]  時間的緣由很快
[00:51:22.320 --> 00:51:26.800]  做一個結束
[00:51:26.800 --> 00:51:28.640]  其實我講到稱義這個字
[00:51:28.640 --> 00:51:30.320]  你會在十六節十七節
[00:51:30.320 --> 00:51:34.480]  你會反覆的保羅在講到稱義
[00:51:34.480 --> 00:51:39.360]  稱義這個字在原文當中是一個法庭的用語
[00:51:39.360 --> 00:51:42.480]  在法院當中的一個判決
[00:51:42.480 --> 00:51:45.880]  平反獲得有利的判決是這個意思
[00:51:45.880 --> 00:51:50.120]  但在基督教信仰當中的稱義是什麼
[00:51:50.120 --> 00:51:54.680]  基本的意思就是神稱不義的人爲義人
[00:51:54.680 --> 00:51:58.280]  各位這個命題本身就矛盾
[00:51:58.280 --> 00:52:01.880]  把不義的人稱他爲義人
[00:52:01.880 --> 00:52:04.760]  這本身這句話就不義嗎
[00:52:04.760 --> 00:52:07.240]  你知道這是基督教和所有宗教不同的地方
[00:52:07.240 --> 00:52:08.920]  你知道所有其他的宗教
[00:52:08.920 --> 00:52:11.320]  在解決你人生當中的問題的時候
[00:52:11.320 --> 00:52:14.200]  哎呀 他無論開出的一套什麼樣的方式
[00:52:14.200 --> 00:52:17.520]  他都是想要把你從一個壞人變成一個好人
[00:52:17.520 --> 00:52:19.720]  把一個污穢的人變成一個聖潔的人
[00:52:19.720 --> 00:52:22.680]  然後給你一個救贖的入場券
[00:52:22.680 --> 00:52:25.720]  然後給你一個資格certification
[00:52:25.720 --> 00:52:28.400]  你合格了 你稱義了
[00:52:28.400 --> 00:52:29.800]  當然他不用這個字
[00:52:29.800 --> 00:52:31.280]  他的意思就是這樣
[00:52:31.280 --> 00:52:33.840]  一定是先稱聖再稱義嘛
[00:52:33.840 --> 00:52:38.080]  但是基督教 唯有基督教的信仰不是如此
[00:52:38.080 --> 00:52:40.160]  神稱一個不義的人爲義人
[00:52:40.160 --> 00:52:42.200]  我不知道大家喜不喜歡看法庭劇
[00:52:42.200 --> 00:52:44.920]  最近這些年出了好幾段什麼金牌律師
[00:52:44.920 --> 00:52:45.600]  看過嗎
[00:52:45.600 --> 00:52:47.640]  哇 法庭劇很好看哦
[00:52:47.640 --> 00:52:52.120]  在控辯雙方在法庭上這個純槍舌戰
[00:52:52.120 --> 00:52:53.280]  拿出證據來
[00:52:53.280 --> 00:52:56.600]  然後最後最關鍵的時刻我們就看到那個什麼
[00:52:56.600 --> 00:52:57.680]  Guilty
[00:52:57.680 --> 00:52:58.400]  No Guilty
[00:52:58.400 --> 00:53:00.520]  那一敲 大快人心
[00:53:00.520 --> 00:53:02.680]  或者大失所望 對吧
[00:53:02.680 --> 00:53:04.360]  但是各位
[00:53:04.360 --> 00:53:06.520]  稱義這個字我再說是一個法庭用詞
[00:53:06.520 --> 00:53:10.120]  而這個場面在舊約撒加利亞書的第三章
[00:53:10.120 --> 00:53:12.040]  就有這樣的一個picture
[00:53:12.040 --> 00:53:14.720]  那個時候大祭司約書亞
[00:53:14.720 --> 00:53:19.240]  他就被帶到上帝面前在那裏接受審判
[00:53:19.240 --> 00:53:21.360]  哇 在上帝面前的審判
[00:53:21.360 --> 00:53:25.240]  這叫做宇宙當中的最高的合一堂
[00:53:25.240 --> 00:53:26.680]  最高的法庭
[00:53:26.680 --> 00:53:28.760]  然後呢 大祭司約書亞
[00:53:28.760 --> 00:53:31.360]  不是那個舊約約書亞 既得約書亞
[00:53:31.360 --> 00:53:33.320]  這個約書亞就站在哪裏
[00:53:33.320 --> 00:53:35.760]  他是站在一個被告席上
[00:53:35.760 --> 00:53:38.520]  請問控方是誰
[00:53:38.520 --> 00:53:40.840]  撒旦 你們如果讀過聖經的話
[00:53:40.840 --> 00:53:42.960]  撒旦在那裏控告約書亞
[00:53:42.960 --> 00:53:47.080]  站在約書亞的右邊與他作對
[00:53:47.080 --> 00:53:49.760]  那法官是誰
[00:53:49.760 --> 00:53:51.640]  萬軍之耶爾華 對不對
[00:53:51.640 --> 00:53:53.480]  很顯然
[00:53:53.480 --> 00:53:55.960]  控方已經做好了萬全的準備
[00:53:55.960 --> 00:53:57.840]  他手中有一大摞的卷宗
[00:53:57.840 --> 00:54:00.840]  哎呀 掌握了約書亞一切犯罪的證據
[00:54:00.840 --> 00:54:02.080]  所以就要起訴
[00:54:02.080 --> 00:54:03.720]  結果還沒來得及起訴
[00:54:03.720 --> 00:54:07.400]  剛要說 誒 法官說話了
[00:54:07.400 --> 00:54:09.160]  法官打斷他了
[00:54:09.160 --> 00:54:11.360]  他說 撒旦吶 我要責備你
[00:54:11.360 --> 00:54:14.760]  撿起耶路撒冷的煙花要責備你
[00:54:14.760 --> 00:54:17.560]  這個人我保定了
[00:54:17.560 --> 00:54:19.200]  這個人不準告他
[00:54:19.200 --> 00:54:22.280]  這個人是我從火中抽出來的一根柴
[00:54:22.280 --> 00:54:26.800]  各位啊 上帝有點不講理
[00:54:26.800 --> 00:54:28.600]  是不是啊
[00:54:28.600 --> 00:54:29.720]  上帝不是說撒旦
[00:54:29.720 --> 00:54:32.200]  你掌握的證據不充分
[00:54:32.200 --> 00:54:33.560]  上帝不是說撒旦
[00:54:33.560 --> 00:54:35.080]  你的證據是虛構的
[00:54:35.080 --> 00:54:36.760]  我的僕人耶穌亞沒有犯罪
[00:54:36.760 --> 00:54:39.520]  不是啊
[00:54:39.520 --> 00:54:42.400]  撒旦掌握的罪證是千真萬確的
[00:54:42.400 --> 00:54:44.160]  而且你看啊 這個形象很有意思
[00:54:44.160 --> 00:54:47.320]  他是穿着污穢的衣服站在那裏
[00:54:47.320 --> 00:54:47.960]  記得嗎
[00:54:47.960 --> 00:54:51.000]  污穢的意思其實這個字原文是很噁心的
[00:54:51.000 --> 00:54:53.840]  是被糞便所浸泡過的
[00:54:53.840 --> 00:54:55.240]  臭不可聞
[00:54:55.240 --> 00:54:57.880]  哎 你們有沒有看過西方的法庭
[00:54:57.880 --> 00:54:59.600]  無論你的被告是多麼窮兇極惡
[00:54:59.600 --> 00:55:01.880]  上法院的時候都是西裝的
[00:55:01.880 --> 00:55:03.840]  都是要穿着乾淨的衣服
[00:55:03.840 --> 00:55:05.840]  表達你是個正派人士
[00:55:05.840 --> 00:55:09.160]  結果這個人穿着污穢的衣服上了被告
[00:55:09.160 --> 00:55:11.960]  撒旦說這贏定了
[00:55:11.960 --> 00:55:13.600]  這贏定了
[00:55:13.600 --> 00:55:17.080]  而污穢的衣服表達他的就是污穢的生命
[00:55:17.080 --> 00:55:19.520]  他的生命臭不可聞
[00:55:19.520 --> 00:55:21.160]  幽子妹
[00:55:21.160 --> 00:55:22.880]  你想看那個脣槍舌戰嗎
[00:55:22.880 --> 00:55:24.240]  你看不到
[00:55:24.240 --> 00:55:26.320]  你看控辯雙方的那個辯論
[00:55:26.320 --> 00:55:28.680]  因爲 因爲這個 這個 這個
[00:55:28.680 --> 00:55:31.080]  耶穌亞根本就無法爲自己辯駁
[00:55:31.080 --> 00:55:33.640]  整個異象當中整個的故事的情節
[00:55:33.640 --> 00:55:35.880]  耶穌亞一句話沒說 灰溜溜地站在那裏
[00:55:35.880 --> 00:55:38.560]  反正從裏到外都是污穢的 都是不堪的
[00:55:38.560 --> 00:55:40.360]  我就是案板上的肉
[00:55:40.360 --> 00:55:42.880]  各位啊
[00:55:42.880 --> 00:55:44.600]  然後上帝說
[00:55:44.600 --> 00:55:45.560]  不準告他
[00:55:45.560 --> 00:55:46.960]  你說他污穢是吧
[00:55:46.960 --> 00:55:48.680]  法警 來
[00:55:48.680 --> 00:55:51.320]  把我的袍子給他披上
[00:55:51.320 --> 00:55:53.520]  然後把冠冕給他戴上
[00:55:53.520 --> 00:55:56.440]  各位啊 你不覺得撒旦好委屈啊
[00:55:56.440 --> 00:55:59.880]  撒旦有點像我們中國傳統意義上的包公
[00:55:59.880 --> 00:56:02.960]  對不對 明察秋毫
[00:56:02.960 --> 00:56:04.560]  皇上啊
[00:56:04.560 --> 00:56:06.440]  這個人我要判他
[00:56:06.440 --> 00:56:08.720]  皇上說 污秀罪也是無罪
[00:56:08.720 --> 00:56:10.000]  這個人我保了
[00:56:10.000 --> 00:56:12.200]  他就說 皇上啊
[00:56:12.200 --> 00:56:15.600]  這個什麼 王子犯法與庶民同罪
[00:56:15.600 --> 00:56:20.080]  這個皇上說 閉嘴
[00:56:20.080 --> 00:56:21.840]  各位
[00:56:21.840 --> 00:56:27.480]  很扭曲的一個審判的畫面
[00:56:27.480 --> 00:56:29.640]  丟辭媒
[00:56:29.640 --> 00:56:33.080]  其實這個畫面的問題在哪裏呢
[00:56:33.080 --> 00:56:37.000]  如果上帝要拯救這個罪人
[00:56:37.000 --> 00:56:38.640]  他的公義何存
[00:56:38.640 --> 00:56:40.280]  撒旦質問說
[00:56:40.280 --> 00:56:43.760]  你如果救他 你不公不義
[00:56:43.760 --> 00:56:45.440]  不就如此嗎
[00:56:45.440 --> 00:56:46.280]  各位
[00:56:46.280 --> 00:56:48.840]  在《撒加利亞書》的第三章
[00:56:48.840 --> 00:56:50.000]  你往後讀 往後讀 往後讀
[00:56:50.000 --> 00:56:50.800]  你就看到
[00:56:50.800 --> 00:56:56.280]  爲什麼這個稱義可以被算爲公義的
[00:56:56.280 --> 00:56:57.680]  有一個詞出來了
[00:56:57.680 --> 00:57:00.160]  我時間的原因我點到這裏
[00:57:00.160 --> 00:57:04.240]  這個詞叫做大衛的苗儀
[00:57:04.240 --> 00:57:08.920]  各位 基督徒請問誰是大衛的苗儀
[00:57:08.920 --> 00:57:11.080]  請問誰是大衛的苗儀
[00:57:11.080 --> 00:57:13.000]  就是這一位耶穌基督
[00:57:13.000 --> 00:57:15.800]  就是這一位被殺的羔羊
[00:57:15.800 --> 00:57:18.800]  如果沒有這一位耶穌基督
[00:57:18.800 --> 00:57:20.720]  擔了你的罪 我的罪
[00:57:20.720 --> 00:57:24.320]  爲我們死在十字架上
[00:57:24.320 --> 00:57:28.000]  各位啊 我們臭不可聞
[00:57:28.000 --> 00:57:31.840]  你想要憑你的行爲律法稱義嗎
[00:57:31.840 --> 00:57:34.280]  你仍然臭不可聞
[00:57:34.280 --> 00:57:39.800]  仇敵掌握了我們一切的罪證
[00:57:39.800 --> 00:57:41.920]  求主幫助我們
[00:57:41.920 --> 00:57:45.600]  我們今天身上有一塊免死金牌
[00:57:45.600 --> 00:57:47.280]  哈賴路亞
[00:57:47.280 --> 00:57:49.600]  我們今天身上有一個總統特赦令
[00:57:49.600 --> 00:57:55.240]  拜登特赦了他的兒子不公義
[00:57:55.240 --> 00:57:57.880]  上帝特赦了我們絕對的公義
[00:57:57.880 --> 00:58:02.720]  因爲他用他的兒子爲我們死了
[00:58:02.720 --> 00:58:04.040]  求主幫助我們
[00:58:04.040 --> 00:58:12.040]  我用一節經文來回應這個意象
[00:58:12.040 --> 00:58:13.280]  我們一起來讀 好吧
[00:58:13.280 --> 00:58:18.480]  一二 誰能控告神所揀選的人呢
[00:58:18.480 --> 00:58:21.360]  有神稱他們爲異了
[00:58:21.360 --> 00:58:24.200]  誰能定他們的罪呢
[00:58:24.200 --> 00:58:27.080]  有基督耶穌已經死了
[00:58:27.080 --> 00:58:29.440]  而且從死裏復活
[00:58:29.440 --> 00:58:34.280]  獻金在神的右邊也替我們祈求
[00:58:34.280 --> 00:58:35.080]  哈賴路亞
