
[00:00:00.000 --> 00:00:03.000]  好,今天我要跟大家分享的題目就是
[00:47:04.000 --> 00:47:06.000]  求祢給我們不要灰心
[00:47:06.000 --> 00:47:09.000]  不要覺得不好意思
[00:47:09.000 --> 00:47:11.000]  而是要繼續努力
[00:47:11.000 --> 00:47:12.000]  繼續努力
[00:47:12.000 --> 00:47:13.000]  為他們祈禱
[00:47:13.000 --> 00:47:15.000]  邀請他們回教會
[00:47:15.000 --> 00:47:17.000]  也都是自己做好見證
[00:47:17.000 --> 00:47:19.000]  做一個真實的基督徒
[00:47:19.000 --> 00:47:21.000]  有名有實的基督徒
[00:47:21.000 --> 00:47:23.000]  一個活的基督徒
[00:47:23.000 --> 00:47:25.000]  我們這樣祈禱
[00:47:25.000 --> 00:47:26.000]  願神得到榮耀
[00:47:26.000 --> 00:47:29.000]  願人得到祢的救恩
[00:47:29.000 --> 00:47:31.000]  奉耶穌基督得聖的名求
[00:47:31.000 --> 00:47:33.000]  安無忌
