
[00:00:00.000 --> 00:00:03.960]  復活節正如我們師班指揮所說
[00:49:45.560 --> 00:49:48.560]  我開始說的時候
[00:49:48.560 --> 00:49:50.560]  今天人有很多問題
[00:49:50.560 --> 00:49:52.560]  不過其中一個最嚴重
[00:49:52.560 --> 00:49:54.560]  最大的問題
[00:49:54.560 --> 00:49:56.560]  我們看不見
[00:49:56.560 --> 00:49:58.560]  看不見我們不需要
[00:49:58.560 --> 00:50:01.560]  看不見神
[00:50:01.560 --> 00:50:03.560]  因為我們太多
[00:50:03.560 --> 00:50:05.560]  太多的盲點
[00:50:05.560 --> 00:50:09.560]  今天你和我要向神呼求的是什麼
[00:50:09.560 --> 00:50:12.560]  像巴底那樣
[00:50:12.560 --> 00:50:14.560]  大衛的兒子
[00:50:14.560 --> 00:50:16.560]  耶穌基督
[00:50:16.560 --> 00:50:18.560]  可憐我吧
[00:50:18.560 --> 00:50:21.560]  我要能看見
[00:50:21.560 --> 00:50:25.560]  這個會不會是
[00:50:25.560 --> 00:50:29.560]  你心中的呼求呢
[00:50:29.560 --> 00:50:31.560]  這個會不會是你心中的呼求呢
[00:50:31.560 --> 00:50:34.560]  我希望這個是你心中的呼求
[00:50:34.560 --> 00:50:36.560]  因為當你能夠
[00:50:36.560 --> 00:50:38.560]  從你的盲點移開
[00:50:38.560 --> 00:50:39.560]  看到耶穌基督
[00:50:39.560 --> 00:50:41.560]  看到上帝的恩典的時候
[00:50:41.560 --> 00:50:43.560]  你的生命會不再一樣
[00:50:43.560 --> 00:50:47.560]  你會享受到無比的祝福
[00:50:47.560 --> 00:50:52.560]  我在紐約讀書的時候
[00:50:52.560 --> 00:50:55.560]  臨離開紐約搬來加州
[00:50:55.560 --> 00:51:01.560]  有一個剛畢業的大學生
[00:51:01.560 --> 00:51:04.560]  一個姐妹來找我
[00:51:04.560 --> 00:51:06.560]  為什麼來找我呢
[00:51:06.560 --> 00:51:08.560]  因為遇到一個很大的問題
[00:51:08.560 --> 00:51:09.560]  她說:張牧師
[00:51:09.560 --> 00:51:12.560]  我要和我男朋友分手
[00:51:12.560 --> 00:51:16.560]  這對姐妹和弟兄
[00:51:16.560 --> 00:51:18.560]  整個大學團契
[00:51:18.560 --> 00:51:20.560]  我在那裡幫忙做導師
[00:51:20.560 --> 00:51:22.560]  做義務的傳導
[00:51:22.560 --> 00:51:24.560]  是金童玉女
[00:51:24.560 --> 00:51:25.560]  每個人都覺得他們很相配
[00:51:25.560 --> 00:51:26.560]  很棒很好
[00:51:26.560 --> 00:51:27.560]  替他們開心
[00:51:27.560 --> 00:51:28.560]  忽然之間
[00:51:28.560 --> 00:51:29.560]  這個女孩跟牧師說
[00:51:29.560 --> 00:51:31.560]  牧師我要和這個人分手了
[00:51:31.560 --> 00:51:33.560]  我問為什麼
[00:51:33.560 --> 00:51:35.560]  她不夠細心
[00:51:35.560 --> 00:51:37.560]  我不夠細心嗎
[00:51:37.560 --> 00:51:39.560]  舉個例子
[00:51:39.560 --> 00:51:40.560]  她說畢業禮那天
[00:51:40.560 --> 00:51:42.560]  又冷又大風
[00:51:42.560 --> 00:51:44.560]  我在那裡顫顫抖抖
[00:51:44.560 --> 00:51:45.560]  我哥哥也看見了
[00:51:45.560 --> 00:51:46.560]  脫了衣服給我穿
[00:51:46.560 --> 00:51:48.560]  這個人硬著頭皮的站在那裡
[00:51:48.560 --> 00:51:50.560]  什麼都沒有做
[00:51:50.560 --> 00:51:52.560]  所以我要和他分手了
[00:51:52.560 --> 00:51:58.560]  你覺得他真的一點都沒有和她做嗎
[00:51:58.560 --> 00:52:03.560]  我又不是
[00:52:03.560 --> 00:52:05.560]  那他又做了什麼
[00:52:05.560 --> 00:52:08.560]  有時候我感到不舒服的時候
[00:52:08.560 --> 00:52:09.560]  他就會很緊張
[00:52:09.560 --> 00:52:11.560]  馬上跑來照顧我
[00:52:11.560 --> 00:52:14.560]  是嗎
[00:52:14.560 --> 00:52:15.560]  還有沒有別的
[00:52:15.560 --> 00:52:17.560]  有啊
[00:52:17.560 --> 00:52:18.560]  他知道我有什麼需要
[00:52:18.560 --> 00:52:19.560]  他很聰明
[00:52:19.560 --> 00:52:20.560]  不需要我說
[00:52:20.560 --> 00:52:21.560]  他就自動自乾
[00:52:21.560 --> 00:52:23.560]  就會來幫我
[00:52:23.560 --> 00:52:25.560]  這麼好
[00:52:25.560 --> 00:52:27.560]  還有呢
[00:52:27.560 --> 00:52:30.560]  他會時不時
[00:52:30.560 --> 00:52:36.560]  送一些很別具心意的小禮物給我
[00:52:36.560 --> 00:52:42.560]  然後我問他
[00:52:42.560 --> 00:52:45.560]  你覺得林行對你夠不夠細心
[00:52:45.560 --> 00:52:49.560]  他看著我
[00:52:49.560 --> 00:52:50.560]  睜開眼睛
[00:52:50.560 --> 00:52:52.560]  兩三秒鐘沒有說話
[00:52:52.560 --> 00:52:53.560]  然後
[00:52:53.560 --> 00:52:55.560]  嘻嘻嘻嘻嘻
[00:52:55.560 --> 00:52:58.560]  我們就分手了
[00:52:58.560 --> 00:53:02.560]  我和師母搬到加州沒多久
[00:53:02.560 --> 00:53:03.560]  他們很快就結婚了
[00:53:03.560 --> 00:53:05.560]  然後呢
[00:53:05.560 --> 00:53:08.560]  送了四張三藩市Current Theater
[00:53:08.560 --> 00:53:10.560]  Phantom Opera的
[00:53:10.560 --> 00:53:12.560]  那時候六十元一張票
[00:53:12.560 --> 00:53:13.560]  二十多年前
[00:53:13.560 --> 00:53:14.560]  四張票
[00:53:14.560 --> 00:53:16.560]  送給我們一家四口去看那個劇
[00:53:16.560 --> 00:53:19.560]  然後後來生了兩個小媽
[00:53:19.560 --> 00:53:22.560]  很可愛的小媽
[00:53:27.560 --> 00:53:29.560]  你知不知道我怎樣說這個故事給你聽
[00:53:29.560 --> 00:53:33.560]  她差點錯過了一個很好的老公
[00:53:33.560 --> 00:53:37.560]  為什麼呢
[00:53:37.560 --> 00:53:39.560]  就是看不通一件事
[00:53:39.560 --> 00:53:41.560]  看不到一件事
[00:53:41.560 --> 00:53:42.560]  她以為
[00:53:42.560 --> 00:53:44.560]  這個老公不關心她
[00:53:44.560 --> 00:53:46.560]  這個男朋友不夠體貼
[00:53:46.560 --> 00:53:48.560]  但當她坐下來看的時候
[00:53:48.560 --> 00:53:49.560]  原來不是的
[00:53:49.560 --> 00:53:53.560]  不要以為神不理你
[00:53:53.560 --> 00:53:54.560]  不要以為神不關心你
[00:53:54.560 --> 00:53:56.560]  不要以為神不體貼你
[00:53:56.560 --> 00:53:58.560]  神愛你
[00:53:58.560 --> 00:54:00.560]  聖經說了很多很多次
[00:54:00.560 --> 00:54:02.560]  一千次
[00:54:02.560 --> 00:54:04.560]  是我們的盲點
[00:54:04.560 --> 00:54:06.560]  看不到神的工作
[00:54:06.560 --> 00:54:08.560]  看不到神的恩典
[00:54:08.560 --> 00:54:10.560]  不明白祂的作為
[00:54:10.560 --> 00:54:12.560]  你未信耶穌就要信耶穌
[00:54:12.560 --> 00:54:15.560]  你信了耶穌的時候
[00:54:15.560 --> 00:54:16.560]  我們看這個盲人
[00:54:16.560 --> 00:54:18.560]  這個盲人立刻就能看見
[00:54:18.560 --> 00:54:20.560]  點通了他
[00:54:20.560 --> 00:54:21.560]  好像我和這個姐妹
[00:54:21.560 --> 00:54:22.560]  忽然之間明白了
[00:54:22.560 --> 00:54:24.560]  原來是這樣的
[00:54:24.560 --> 00:54:25.560]  跟隨了耶穌
[00:54:25.560 --> 00:54:26.560]  做耶穌的門徒
[00:54:26.560 --> 00:54:28.560]  而且一直重讚上帝
[00:54:28.560 --> 00:54:31.560]  而且群眾看見這事
[00:54:31.560 --> 00:54:34.560]  也都重讚上帝
[00:54:34.560 --> 00:54:35.560]  哇
[00:54:35.560 --> 00:54:37.560]  大家看到嗎
[00:54:37.560 --> 00:54:38.560]  一個人信耶穌
[00:54:38.560 --> 00:54:39.560]  等於幫助我們
[00:54:39.560 --> 00:54:43.560]  不要只是一個掛名的基督徒
[00:54:43.560 --> 00:54:44.560]  要跟隨耶穌
[00:54:44.560 --> 00:54:46.560]  不要屠負耶穌基督
[00:54:46.560 --> 00:54:49.560]  醫治我們屬靈的生命
[00:54:49.560 --> 00:54:50.560]  拯救我們的心
[00:54:53.560 --> 00:54:55.560]  我們要過一個學習感恩的生活
[00:54:55.560 --> 00:54:56.560]  讓別人看見我們的時候
[00:54:56.560 --> 00:55:00.560]  這個人很聰明很成功
[00:55:00.560 --> 00:55:02.560]  但是從來沒有驕傲
[00:55:02.560 --> 00:55:04.560]  只是把榮耀捐給上帝
[00:55:04.560 --> 00:55:05.560]  不但如此
[00:55:05.560 --> 00:55:07.560]  我們從他生命裡面
[00:55:07.560 --> 00:55:09.560]  看見神的作為
[00:55:09.560 --> 00:55:10.560]  連不信的人
[00:55:10.560 --> 00:55:13.560]  都把榮耀重贊上帝
[00:55:13.560 --> 00:55:15.560]  聽姐妹們說
[00:55:15.560 --> 00:55:17.560]  我們要過這樣的生活
[00:55:17.560 --> 00:55:18.560]  因為這樣的生活
[00:55:18.560 --> 00:55:20.560]  是一個有感染力的生活
[00:55:20.560 --> 00:55:23.560]  是一個讓你生活得豐足
[00:55:23.560 --> 00:55:24.560]  紮實
[00:55:24.560 --> 00:55:27.560]  開心的一個生活
[00:55:27.560 --> 00:55:28.560]  但是你要求神
[00:55:28.560 --> 00:55:30.560]  讓你能夠看得見
[00:55:30.560 --> 00:55:34.560]  我們一起祈禱
[00:55:34.560 --> 00:55:36.560]  天父上帝感謝你
[00:55:36.560 --> 00:55:38.560]  因為你幫助我們
[00:55:38.560 --> 00:55:40.560]  知道原來人都有盲點
[00:55:40.560 --> 00:55:42.560]  我們都有盲點
[00:55:42.560 --> 00:55:43.560]  所以很多時候
[00:55:43.560 --> 00:55:45.560]  我們不是不知道你的存在
[00:55:45.560 --> 00:55:47.560]  就是看不到你的作為
[00:55:47.560 --> 00:55:48.560]  我們不是看不到
[00:55:48.560 --> 00:55:50.560]  你作人生命的工作
[00:55:50.560 --> 00:55:52.560]  但是看不到你掌握生命的工作
[00:55:52.560 --> 00:55:54.560]  天父上帝其實都恩待我們
[00:55:54.560 --> 00:55:55.560]  主啊,如果我們在座
[00:55:55.560 --> 00:55:56.560]  裡面有無獨的朋友
[00:55:56.560 --> 00:55:57.560]  他還未決志相信你
[00:55:57.560 --> 00:55:59.560]  願以今天這個時間
[00:55:59.560 --> 00:56:00.560]  讓他看到
[00:56:00.560 --> 00:56:01.560]  他要放下一切跟隨主
[00:56:01.560 --> 00:56:04.560]  因為這是很不無比的呼召
[00:56:04.560 --> 00:56:06.560]  耶穌說:你來跟隨我吧
[00:56:06.560 --> 00:56:11.560]  我要使你得一個豐盛的生命
[00:56:11.560 --> 00:56:13.560]  天父上帝恩待我們
[00:56:13.560 --> 00:56:15.560]  已經認識你的
[00:56:15.560 --> 00:56:17.560]  不要屠負你的恩典
[00:56:17.560 --> 00:56:19.560]  基督說:相信你
[00:56:19.560 --> 00:56:21.560]  學習每天將生命交託給主
[00:56:21.560 --> 00:56:23.560]  那個人見證你
[00:56:23.560 --> 00:56:25.560]  榮耀你的生活
[00:56:25.560 --> 00:56:27.560]  奉耶穌基督的聖名
