
[00:00:00.000 --> 00:00:03.000]  好等師妹新年快樂
[01:02:26.000 --> 01:02:32.000]  放膽講道 勸道人
[01:02:32.000 --> 01:02:35.000]  我們一起同心低頭禱告
[01:02:35.000 --> 01:02:36.000]  慈悲的天父多謝你
[01:02:36.000 --> 01:02:38.000]  透過這段聖經給我們看見
[01:02:38.000 --> 01:02:39.000]  原來我們屬靈的生命
[01:02:39.000 --> 01:02:42.000]  需要不斷的去重新建造
[01:02:42.000 --> 01:02:45.000]  有很多地方被罪
[01:02:45.000 --> 01:02:47.000]  有時去捆綁
[01:02:47.000 --> 01:02:49.000]  我們不能夠走出來
[01:02:49.000 --> 01:02:53.000]  有些時候被罪去搞擾
[01:02:53.000 --> 01:02:55.000]  讓我們以為做得好的時候
[01:02:55.000 --> 01:03:00.000]  原來不經不過我們掉入罪的陷阱當中
[01:03:00.000 --> 01:03:03.000]  求你賜予我們的智慧
[01:03:03.000 --> 01:03:08.000]  因此我們懇求聖靈常常的提醒我們
[01:03:08.000 --> 01:03:10.000]  因為你住在我們當中
[01:03:10.000 --> 01:03:17.000]  給我們不住的栽培和提醒
[01:03:17.000 --> 01:03:22.000]  讓我們在你的引導之中成長
[01:03:22.000 --> 01:03:24.000]  求你的幫助
[01:03:24.000 --> 01:03:28.000]  讓2024年成為我們靈性
[01:03:28.000 --> 01:03:30.000]  不單止拆毀
[01:03:30.000 --> 01:03:35.000]  並且能夠重建的另一個好年
[01:03:35.000 --> 01:03:36.000]  求你的帶領
[01:03:36.000 --> 01:03:39.000]  禱告奉教主耶穌得逞的名字
[01:03:39.000 --> 01:03:40.000]  來吧!
