
[00:00:00.000 --> 00:00:02.000]  好 等節目讓我們在聆聽主導以前
[00:54:02.000 --> 00:54:04.000]  問一個理由
[00:54:04.000 --> 00:54:05.000]  誰不知這個人的回應
[00:54:05.000 --> 00:54:06.000]  是怎麼樣
[00:54:06.000 --> 00:54:08.000]  無言可答
[00:54:08.000 --> 00:54:09.000]  英文聖經
[00:54:09.000 --> 00:54:13.000]  He was speechless
[00:54:13.000 --> 00:54:14.000]  NRSV翻譯
[00:54:14.000 --> 00:54:15.000]  是什麼
[00:54:15.000 --> 00:54:17.000]  讓我看看
[00:54:17.000 --> 00:54:22.000]  第十二節
[00:54:22.000 --> 00:54:26.000]  Nothing to say
[00:54:26.000 --> 00:54:29.000]  不說話
[00:54:29.000 --> 00:54:31.000]  不說話就是沒事發生
[00:54:31.000 --> 00:54:32.000]  不說話就是不承認
[00:54:32.000 --> 00:54:33.000]  不承認就是等於沒事
[00:54:33.000 --> 00:54:34.000]  是不是這樣
[00:54:34.000 --> 00:54:36.000]  現在這個世界是這樣的
[00:54:36.000 --> 00:54:38.000]  不說話就是沒事
[00:54:38.000 --> 00:54:39.000]  明明打死人
[00:54:39.000 --> 00:54:45.000]  不說話
[00:54:45.000 --> 00:54:46.000]  不說話
[00:54:46.000 --> 00:54:50.000]  我保持緘默
[00:54:50.000 --> 00:54:54.000]  Pleading the thief
[00:54:54.000 --> 00:54:56.000]  不說話
[00:54:56.000 --> 00:54:59.000]  不說話你入我不到罪
[00:54:59.000 --> 00:55:02.000]  講得續一點
[00:55:02.000 --> 00:55:08.000]  你吹不著我
[00:55:08.000 --> 00:55:10.000]  兩個翻譯都很好
[00:55:10.000 --> 00:55:12.000]  他都沒什麼好說
[00:55:12.000 --> 00:55:14.000]  他真的沒話說
[00:55:14.000 --> 00:55:15.000]  沒話說他又不想說給你聽
[00:55:15.000 --> 00:55:16.000]  我是不喜歡你
[00:55:16.000 --> 00:55:18.000]  我不想喜歡
[00:55:18.000 --> 00:55:19.000]  我是不喜歡
[00:55:19.000 --> 00:55:20.000]  我是不回來了
[00:55:20.000 --> 00:55:21.000]  我沒話說那怎麼樣
[00:55:21.000 --> 00:55:23.000]  他又不想說
[00:55:23.000 --> 00:55:26.000]  他真的沒話說
[00:55:26.000 --> 00:55:27.000]  也都說出
[00:55:27.000 --> 00:55:31.000]  他根本不想回答
[00:55:31.000 --> 00:55:33.000]  原來做了這個audit之後
[00:55:33.000 --> 00:55:39.000]  這個黃色黑動手
[00:55:39.000 --> 00:55:40.000]  你不回答我
[00:55:40.000 --> 00:55:43.000]  於是黃就跟周邊的人說
[00:55:43.000 --> 00:55:44.000]  麻煩你把他綁起手腳
[00:55:44.000 --> 00:55:47.000]  把他丟到外面的黑暗裡
[00:55:47.000 --> 00:55:49.000]  這段聖經完全是
[00:55:49.000 --> 00:55:53.000]  project耶穌被殺之後那個景象
[00:55:53.000 --> 00:55:55.000]  然後人墮落的景況
[00:55:55.000 --> 00:55:57.000]  不過這些等到二十四章才說
[00:55:57.000 --> 00:56:02.000]  然後在那裡哀哭切齒
[00:56:02.000 --> 00:56:03.000]  同樣的形容
[00:56:03.000 --> 00:56:05.000]  在二十四章第五十一節
[00:56:05.000 --> 00:56:08.000]  二十五章第三十節裡面都說
[00:56:08.000 --> 00:56:09.000]  前文都說過了
[00:56:09.000 --> 00:56:10.000]  八章十二節
[00:56:10.000 --> 00:56:15.000]  不過那些不說了
[00:56:15.000 --> 00:56:18.000]  然後君王在這個時候就說了
[00:56:18.000 --> 00:56:23.000]  一個真理現象出現
[00:56:23.000 --> 00:56:30.000]  被召的人多 損傷的人少
[00:56:30.000 --> 00:56:32.000]  這是誰說的 耶穌說的
[00:56:32.000 --> 00:56:36.000]  耶穌把整個故事講完之後
[00:56:36.000 --> 00:56:40.000]  提出了這個君王的看法
[00:56:40.000 --> 00:56:44.000]  叫就叫了你來了
[00:56:44.000 --> 00:56:48.000]  不過你是不是真的被召呢
[00:56:48.000 --> 00:56:50.000]  是 你被召
[00:56:50.000 --> 00:56:54.000]  不過你不是被損傷
[00:56:54.000 --> 00:56:58.000]  丁子梅來到這段聖經
[00:56:58.000 --> 00:57:01.000]  君王很好 叫他朋友
[00:57:01.000 --> 00:57:04.000]  先禮後兵
[00:57:04.000 --> 00:57:07.000]  在馬太福音裡面
[00:57:07.000 --> 00:57:09.000]  說朋友的不只是這裡
[00:57:09.000 --> 00:57:10.000]  另外也有一個人
[00:57:10.000 --> 00:57:14.000]  被耶穌稱他為朋友
[00:57:14.000 --> 00:57:19.000]  那個叫做加略人猶大
[00:57:19.000 --> 00:57:23.000]  他同樣被稱呼為朋友
[00:57:23.000 --> 00:57:25.000]  你要做的事
[00:57:25.000 --> 00:57:30.000]  現在去做了
[00:57:30.000 --> 00:57:33.000]  問題是你匹不匹配
[00:57:33.000 --> 00:57:37.000]  真朋友還是假友
[00:57:37.000 --> 00:57:43.000]  丁子梅 神的拯救是廣闊的
[00:57:43.000 --> 00:57:44.000]  因為他的心真的很想
[00:57:44.000 --> 00:57:46.000]  很多人去得救
[00:57:46.000 --> 00:57:47.000]  被呼召
[00:57:47.000 --> 00:57:50.000]  你聽福音 聽福音 聽福音
[00:57:50.000 --> 00:57:52.000]  但是有多少人真的體貼
[00:57:52.000 --> 00:57:56.000]  上帝的心思
[00:57:56.000 --> 00:57:57.000]  你能夠今天來到
[00:57:57.000 --> 00:57:59.000]  聽到這個信息
[00:57:59.000 --> 00:58:01.000]  看到這段經文
[00:58:01.000 --> 00:58:04.000]  你有沒有聽到耶穌跟你說
[00:58:04.000 --> 00:58:06.000]  你不單止來
[00:58:06.000 --> 00:58:08.000]  你跟我 跟這個父神
[00:58:08.000 --> 00:58:10.000]  建立一個關係
[00:58:10.000 --> 00:58:12.000]  看看你自己是怎樣的
[00:58:12.000 --> 00:58:13.000]  屬靈狀態
[00:58:13.000 --> 00:58:14.000]  你可能是一個
[00:58:14.000 --> 00:58:18.000]  拒絕上帝的人的心態
[00:58:18.000 --> 00:58:20.000]  但有沒有可能聽完之後
[00:58:20.000 --> 00:58:23.000]  你責心好像大兒子一樣
[00:58:23.000 --> 00:58:27.000]  會轉過來
[00:58:27.000 --> 00:58:29.000]  聽節目這三年比喻
[00:58:29.000 --> 00:58:31.000]  我已經用很快的方式
[00:58:31.000 --> 00:58:32.000]  跟大家講過
[00:58:32.000 --> 00:58:33.000]  其實很快
[00:58:33.000 --> 00:58:34.000]  三個主日
[00:58:34.000 --> 00:58:36.000]  接近三個多小時
[00:58:36.000 --> 00:58:37.000]  四個小時了
[00:58:37.000 --> 00:58:39.000]  但是其實是針對一班
[00:58:39.000 --> 00:58:41.000]  自此為很虔誠的人
[00:58:41.000 --> 00:58:43.000]  他們以為自己是很虔誠
[00:58:43.000 --> 00:58:45.000]  又滿有信心的猶太人的領袖
[00:58:45.000 --> 00:58:46.000]  但是誰不知
[00:58:46.000 --> 00:58:48.000]  他們的虔誠和信心
[00:58:48.000 --> 00:58:50.000]  全部是虛假的
[00:58:50.000 --> 00:58:52.000]  今天當耶穌說這番話的時候
[00:58:52.000 --> 00:58:55.000]  是告訴他的門徒
[00:58:55.000 --> 00:58:57.000]  告訴跟隨他的群眾
[00:58:57.000 --> 00:59:00.000]  你們應該要在這件事情上
[00:59:00.000 --> 00:59:01.000]  去反省
[00:59:01.000 --> 00:59:02.000]  不然的話
[00:59:02.000 --> 00:59:04.000]  就算你是被召
[00:59:04.000 --> 00:59:06.000]  天天跟著我都好
[00:59:06.000 --> 00:59:09.000]  你們都是未能夠真正得救
[00:59:09.000 --> 00:59:10.000]  真正被召的人
[00:59:10.000 --> 00:59:11.000]  是在得救之後
[00:59:11.000 --> 00:59:13.000]  會有同樣的
[00:59:13.000 --> 00:59:17.000]  相配合的生命的表現
[00:59:17.000 --> 00:59:18.000]  沒錯
[00:59:18.000 --> 00:59:20.000]  侍奉是基督徒一個
[00:59:20.000 --> 00:59:22.000]  信心的表現
[00:59:22.000 --> 00:59:24.000]  不過侍奉只是一個
[00:59:24.000 --> 00:59:28.000]  表面的顯示
[00:59:28.000 --> 00:59:30.000]  不一定是完全反映
[00:59:30.000 --> 00:59:35.000]  你的動機是純存與否
[00:59:35.000 --> 00:59:37.000]  上帝要監察的是
[00:59:37.000 --> 00:59:41.000]  人的心和他的行為
[00:59:41.000 --> 00:59:44.000]  互相相配
[00:59:44.000 --> 00:59:48.000]  你的心是不是跟神相配呢
[00:59:48.000 --> 00:59:51.000]  我們一起同心低頭禱告
[00:59:51.000 --> 00:59:52.000]  天父 多謝你給我們
[00:59:52.000 --> 00:59:54.000]  在這段聖經裡面的教導
[00:59:54.000 --> 00:59:56.000]  給我們的提醒
[00:59:56.000 --> 00:59:58.000]  我們活在教會多年
[00:59:58.000 --> 01:00:00.000]  存在在教會當中
[01:00:00.000 --> 01:00:02.000]  聽了很多主理的說話
[01:00:02.000 --> 01:00:04.000]  主理的道理
[01:00:04.000 --> 01:00:05.000]  但願我是
[01:00:05.000 --> 01:00:07.000]  不只是一個被召的人
[01:00:07.000 --> 01:00:10.000]  而是被選上的人
[01:00:10.000 --> 01:00:12.000]  求你的幫助
[01:00:12.000 --> 01:00:15.000]  同樣我們已經在教會裡面
[01:00:15.000 --> 01:00:17.000]  參與多年的
[01:00:17.000 --> 01:00:19.000]  侍奉多年的
[01:00:19.000 --> 01:00:21.000]  信主多年的
[01:00:21.000 --> 01:00:24.000]  也都求你藉著這個比喻
[01:00:24.000 --> 01:00:26.000]  讓我們學會怎樣
[01:00:26.000 --> 01:00:28.000]  跟你建立一個
[01:00:28.000 --> 01:00:30.000]  正確的屬靈關係
[01:00:30.000 --> 01:00:32.000]  在永恆的當中
[01:00:32.000 --> 01:00:36.000]  不斷向你認識摸索
[01:00:36.000 --> 01:00:39.000]  好讓我們能夠體貼你的心思
[01:00:39.000 --> 01:00:41.000]  我們的同心禱告
[01:00:41.000 --> 01:00:43.000]  奉教主耶穌基督得聖名自求
[01:00:43.000 --> 01:00:44.000]  阿們
