
[00:00:00.000 --> 00:00:13.000]  想想看 如果今天你是處在以色列或者巴勒斯坦的情況當中
[00:58:12.000 --> 00:58:14.000]  已經信靠你的人
[00:58:14.000 --> 00:58:16.000]  讓我們知道我們的人生
[00:58:16.000 --> 00:58:19.000]  不是在為這個短暫的這些的名利而活
[00:58:19.000 --> 00:58:22.000]  不是為著這些短暫的人事物而活
[00:58:22.000 --> 00:58:26.000]  讓我們的人生是為著那個永恆的國度
[00:58:26.000 --> 00:58:28.000]  那個天上的基業
[00:58:28.000 --> 00:58:30.000]  上帝所應許的
[00:58:30.000 --> 00:58:32.000]  哦主啊這個永恆的基業
[00:58:32.000 --> 00:58:34.000]  為著神的國度
[00:58:34.000 --> 00:58:36.000]  我們在這裡預備等候
[00:58:36.000 --> 00:58:38.000]  求主幫助我們
[00:58:38.000 --> 00:58:41.000]  讓我們每一個人都成為一個
[00:58:41.000 --> 00:58:43.000]  為主而活的人
[00:58:43.000 --> 00:58:45.000]  在這一個末後的世代
[00:58:45.000 --> 00:58:47.000]  竭力地傳揚你的福音
[00:58:47.000 --> 00:58:48.000]  進行禱告
[00:58:48.000 --> 00:58:51.000]  過聖節的生活
[00:58:51.000 --> 00:58:53.000]  也願我們主耶穌基督的恩惠
[00:58:53.000 --> 00:58:55.000]  天父上帝的慈愛
[00:58:55.000 --> 00:58:57.000]  聖靈的感動和交通
[00:58:57.000 --> 00:59:00.000]  常與我們每一個弟兄姐妹同在
[00:59:00.000 --> 00:59:03.000]  直到我們主耶穌再回來
[00:59:03.000 --> 00:59:04.000]  接我們的日子
[00:59:04.000 --> 00:59:06.000]  Amen
