
[00:00:00.000 --> 00:00:04.000]  爲何牧師會安排這個新的系列
[00:45:38.760 --> 00:45:43.600]  我感謝你在這個年三十晚的時間
[00:45:43.600 --> 00:45:45.520]  只有機會講這篇信息
[00:45:45.520 --> 00:45:47.640]  或者裏面所講的有點重
[00:45:47.640 --> 00:45:49.560]  或者裏面對我們的要求
[00:45:49.560 --> 00:45:51.440]  我們覺得行不行
[00:45:51.440 --> 00:45:52.560]  我們能不能做到
[00:45:52.560 --> 00:45:56.400]  但正如聖經給我們的教導
[00:45:56.400 --> 00:45:57.920]  在人不能
[00:45:57.920 --> 00:46:00.360]  在神凡事都能
[00:46:00.360 --> 00:46:02.560]  並且神要我們做的
[00:46:02.560 --> 00:46:04.600]  不是要難我們
[00:46:04.600 --> 00:46:07.400]  而是要我們透過這些服事
[00:46:07.400 --> 00:46:08.920]  經歷神的力量
[00:46:08.920 --> 00:46:09.880]  神的恩典
[00:46:09.880 --> 00:46:11.080]  神的實在
[00:46:11.080 --> 00:46:12.560]  天父今天我所缺乏的
[00:46:12.560 --> 00:46:14.320]  不是聖經的知識
[00:46:14.320 --> 00:46:16.600]  我只是看聖經
[00:46:16.600 --> 00:46:19.240]  我缺乏的是信仰的經歷
[00:46:19.240 --> 00:46:21.320]  是服事你的經歷
[00:46:21.320 --> 00:46:23.560]  幫助我們敢於去面對你
[00:46:23.560 --> 00:46:24.480]  向你負責
[00:46:24.480 --> 00:46:25.320]  我們祈禱
[00:46:25.320 --> 00:46:27.320]  奉耶穌基督的成名
